I_ref,100um
0.005734448741076723,0.005576187744257142
0.4583643525473828,0.469544237076013
0.997186751367121,0.9970456540203539
0.9720159530505416,0.964050777501969
0.06008722919754346,0.05771715882438767
0.004429949091506147,0.0045297372679795715
0.46611079677341344,0.4759514073104857
1.0011902987366803,1.0017178581763835
0.9684248203733321,0.9599928733357078
0.055159346626406355,0.05266680989052529
0.004468492425267468,0.004662154707951822
0.4746228993307141,0.4847036358259232
1.0049961519729875,1.0083468766075
0.9599592233027677,0.9490538576599493
0.05119091960109651,0.048788454045660484
0.004459447704247807,0.004743676766352947
0.4823068797261189,0.4905237358597107
1.0102780255554555,1.0122412284690574
0.9513759102739039,0.9401955534364446
0.047579595405950484,0.04887115211909161
0.004474372658095164,0.0054040453319550265
0.4869099690482866,0.4946872819311116
1.0170363349365568,1.0179174571219127
0.9332481220830725,0.9221594486726841
0.04769272702899045,0.048280531070844075
0.007787759606017802,0.007916015314909519
0.4897704438605275,0.49624501297030266
1.027395734441033,1.035577120662623
0.9291906008513966,0.9143344934872617
0.04336114513915672,0.04343333889290906
0.008346353654719465,0.008151009351765943
0.5036323405179434,0.5085550757940525
1.0169704735906093,1.0211230783660066
0.9212939397112061,0.9116550104778485
0.04808808966606425,0.04949479342758552
0.00475819944763724,0.004798019622671479
0.4803800037616922,0.48633223611204107
1.0226484302772259,1.0284093045815463
0.9076294062822909,0.898151171091411
0.07089653888070596,0.06692631609357222
0.018495404926814434,0.018249752154716827
0.4663583990203982,0.4658414944023309
1.0418749377631715,1.0569965851553245
0.9167197625593303,0.9096565656730057
0.06170168874435182,0.05260311234334651
0.019957384360148617,0.021949794508575118
0.49398310829685016,0.4916694124923332
1.0382409743354806,1.0489911928341118
0.8570933342576765,0.8573232417510032
0.07715098345158779,0.06686728515615017
0.0052353480471274486,0.008566766501227788
0.4197864596944981,0.41751462497098735
1.1871567220218822,1.1941184880678535
0.7592445081337418,0.7687220323312783
0.13987309640307072,0.11730184893004333
0.031718729326789284,0.033926309747251616
0.3846322445698929,0.3732474648818636
1.215849270122189,1.240575164648655
0.7640981375497323,0.7746844772747293
0.12038977210311673,0.08553350944763245
0.03355079834532121,0.03524436085235097
0.4247907304503038,0.4226152502310121
1.10673902998776,1.1452853495808164
0.7226290227752569,0.6783592423927708
0.1425592203934169,0.15582795204332517
0.005565582327339136,0.013129695457561114
0.30778345736211266,0.30772658651136625
1.1533978996559557,1.0963131180833383
1.0377534099229204,1.0456859108760215
0.24311433116469783,0.3974662406552843
0.037834307380282664,0.19297800021143335
0.2630354756536799,0.26989371014852936
